study_id,site_id,core_id,horizon_min,horizon_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,carbon_density,stock_gCm2,stock_MgHa,habitat,latitude,longitude,country,admin_division,max_depth
Andreetta_et_al_2014,AA14 CER,M0183,0,100,0.7842703198901679,NA,0.007296250000000001,0.005722232321498638,5722.232321498638,57.22232321498638,mangrove,-4.415453,39.510308,Kenya,Coast,80
Andreetta_et_al_2014,AA14 RHI,M0184,0,100,0.7175,NA,0.05059875,0.036304603125,36304.603125,363.04603125,mangrove,-4.415665,39.511097,Kenya,Coast,80
Andreetta_et_al_2016,AA16 Cacheu,M0636,0,100,0.4325674580712385,NA,0.03149274999999999,0.013622738815172992,13622.738815172992,136.2273881517299,mangrove,12.314825,-15.862166666666669,Guinea-Bissau,Northern,80
Andreetta_et_al_2016,AA16 Oio,M0637,0,100,0.5038559560895137,NA,0.01133025,0.005708813946483213,5708.813946483213,57.08813946483213,mangrove,12.038566666666666,-15.4563,Guinea-Bissau,Northern,80
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,0,100,0.5751494723217403,0.41630718837897046,0.19110087599541026,0.10991156798898254,109911.56798898254,1099.1156798898255,marsh,38.049901,-121.765744,United States,California,79
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,0,100,0.32108018528213017,0.5568832736772639,0.2602678559973244,0.08356685142660368,83566.85142660368,835.6685142660368,marsh,38.107379,-121.647138,United States,California,81
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,0,100,0.36912593899222573,0.5138128702859659,0.24724953698985924,0.09126621750677484,91266.21750677485,912.6621750677485,marsh,38.10736,-121.647339,United States,California,61
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,0,100,0.42280961369597375,0.434344864947186,0.2005289274159317,0.08478555833559805,84785.55833559805,847.8555833559805,marsh,38.107269,-121.64784,United States,California,82
Ashton_and_Macintosh_2002,ECA02 Plot 1,M0697,0,100,0.3533310839701766,0.23423588881732885,0.02322,0.0082043477697875,8204.3477697875,82.043477697875,mangrove,1.781153,109.781222,Malaysia,Sarawak,50
Ashton_and_Macintosh_2002,ECA02 Plot 2,M0698,0,100,0.7533079392063351,NA,0.03752,0.028264113879021693,28264.113879021694,282.6411387902169,mangrove,1.7812,109.780644,Malaysia,Sarawak,50
Ashton_and_Macintosh_2002,ECA02 Plot 3,M0699,0,100,0.6236624900911124,NA,0.043460000000000006,0.02710437181935975,27104.37181935975,271.0437181935975,mangrove,1.781219,109.780126,Malaysia,Sarawak,50
Ashton_and_Macintosh_2002,ECA02 Plot 4,M0700,0,100,0.26774281293911734,0.3392851642843309,0.0524,0.01402972339800975,14029.72339800975,140.2972339800975,mangrove,1.781226,109.779571,Malaysia,Sarawak,50
Ashton_and_Macintosh_2002,ECA02 Plot 5,M0701,0,100,0.2883242667288577,0.31805473798002143,0.0466,0.01343591082956477,13435.91082956477,134.3591082956477,mangrove,1.781226,109.779029,Malaysia,Sarawak,50
Ashton_and_Macintosh_2002,ECA02 Plot 6,M0702,0,100,0.26682436082206684,0.32803051386281207,0.047060000000000005,0.012556754420286467,12556.754420286466,125.56754420286467,mangrove,1.792314,109.797062,Malaysia,Sarawak,50
Ashton_and_Macintosh_2002,ECA02 Plot 7,M0703,0,100,0.2964978230731737,0.28880446506507906,0.0359,0.010644271848326935,10644.271848326936,106.44271848326936,mangrove,1.792775,109.797051,Malaysia,Sarawak,50
Ashton_and_Macintosh_2002,ECA02 Plot 8,M0704,0,100,0.2835255933832177,0.30584892539537545,0.040740000000000005,0.01155083267443229,11550.83267443229,115.5083267443229,mangrove,1.793204,109.79704,Malaysia,Sarawak,50
Ashton_and_Macintosh_2002,ECA02 Plot 9,M0705,0,100,0.2875779674866185,0.29996822058899375,0.03896000000000001,0.01120403761327866,11204.03761327866,112.0403761327866,mangrove,1.793651,109.797038,Malaysia,Sarawak,50
Baustian_et_al_2021,Terrebonne basin,2825,0,100,0.18999999999999997,0.7289857142857142,0.34548685707071425,0.0656425028434357,65642.50284343571,656.425028434357,marsh,29.496552792,-90.446832774,United States,Louisiana,100
Baustian_et_al_2021,Terrebonne basin,327,0,100,0.14714285714285716,0.6681999999999999,0.3140567195385714,0.046211203017818364,46211.20301781836,462.11203017818366,marsh,29.442900642,-91.068568489,United States,Louisiana,100
Baustian_et_al_2021,Terrebonne basin,331,0,100,0.24857142857142855,0.6726714285714285,0.31749134242499993,0.07891927654564283,78919.27654564283,789.1927654564283,marsh,29.582422554,-90.544965384,United States,Louisiana,100
Beasy_and_Ellison_2013,Rubicon Estuary,KMB Tasmania Site 1.1,0,100,1.258075441302886,0.03145876672741891,0.013639999999999998,0.01716014901937136,17160.14901937136,171.60149019371363,marsh,-41.1583009,146.6007821,Australia,Tasmania,50
Beasy_and_Ellison_2013,Rubicon Estuary,KMB Tasmania Site 1.2,0,100,1.3471871795777843,0.018131712440207882,0.007789999999999998,0.010494588128910938,10494.588128910938,104.94588128910938,marsh,-41.1583009,146.6007821,Australia,Tasmania,50
Beasy_and_Ellison_2013,Rubicon Estuary,KMB Tasmania Site 2,0,100,1.0264516003462414,0.04522582787926197,0.01951,0.020026070722755168,20026.07072275517,200.26070722755168,marsh,-41.2402306,146.5764921,Australia,Tasmania,50
Beasy_and_Ellison_2013,Rubicon Estuary,KMB Tasmania Site 3,0,100,0.8584860586384313,0.06020232633793068,0.02597,0.02229488294284006,22294.88294284006,222.94882942840061,marsh,-41.2373907,146.5615575,Australia,Tasmania,50
Beers_et_al_2023,Anchor_River,AR-1,0,100,0.9963466457953596,0.08077634557675052,0.035061718584368344,0.034933625707356225,34933.62570735622,349.33625707356225,marsh,59.77316,-151.86098,United States,Alaska,55
Beers_et_al_2023,Anchor_River,AR-3,0,100,0.7539467840035673,0.11490530473353264,0.04997141291651819,0.03767578606052321,37675.786060523205,376.75786060523205,marsh,59.7733,-151.86189,United States,Alaska,85
Beers_et_al_2023,Anchor_River,AR-4,0,100,0.7195742043251931,0.1270598431567761,0.05547354937672238,0.03991733515384932,39917.33515384932,399.17335153849325,marsh,59.77335,-151.86243,United States,Alaska,56
Beers_et_al_2023,Anchor_River,AR-6,0,100,0.7944797844232112,0.10124230347909083,0.04391343807448876,0.034888338814701866,34888.33881470187,348.8833881470187,marsh,59.77411,-151.86417,United States,Alaska,54
Beers_et_al_2023,Anchor_River,AR-7,0,100,0.7257331659426495,0.13608852032250815,0.059408141599298185,0.04311445868562789,43114.45868562789,431.1445868562789,marsh,59.77425,-151.86536,United States,Alaska,59
Beers_et_al_2023,Beluga_Marsh,BM-1,0,100,1.2120649695305767,0.06898205351105634,0.02980465483621531,0.03612517805592667,36125.17805592667,361.2517805592667,marsh,59.64005,-151.53116,United States,Alaska,74
Beers_et_al_2023,Beluga_Marsh,BM-3,0,100,0.7190357876379528,0.15541252910282186,0.06800223757730303,0.04889604245753928,48896.042457539275,488.9604245753928,marsh,59.64074,-151.53076,United States,Alaska,77
Beers_et_al_2023,Beluga_Marsh,BM-4,0,100,1.338451356022125,0.06921460242537479,0.029897631338534802,0.040016525206911485,40016.52520691149,400.1652520691149,marsh,59.63765,-151.5278,United States,Alaska,77
Beers_et_al_2023,Beluga_Marsh,BM-5,0,100,1.542415603653279,0.059669120547744,0.025717353622791032,0.03966684751246207,39666.84751246207,396.66847512462067,marsh,59.63757,-151.52858,United States,Alaska,59
Beers_et_al_2023,Beluga_Marsh,BM-6,0,100,1.4380073738281045,0.12642164423023264,0.05542837020275425,0.0797064050708346,79706.40507083459,797.0640507083459,marsh,59.63845,-151.52937,United States,Alaska,67
Beers_et_al_2023,Beluga_Marsh,BM-7,0,100,0.7554494772543026,0.1748861989870535,0.07727361986684396,0.05837631573395496,58376.31573395496,583.7631573395496,marsh,59.64056,-151.5361,United States,Alaska,100
Beers_et_al_2023,Beluga_Marsh,BM-8,0,100,1.134406197891041,0.08350294313137877,0.036246927370951504,0.0411187390641138,41118.7390641138,411.187390641138,marsh,59.64109,-151.5356,United States,Alaska,66
Beers_et_al_2023,GCREW,GC-1,0,100,0.07299999999999997,0.8164012738853511,0.39092679498914806,0.028537656034207794,28537.656034207794,285.37656034207794,marsh,38.874854,-76.547268,United States,Maryland,588
Beers_et_al_2023,Indian_River_Lagoon,IRL-2,0,100,0.7189175986090465,0.14789566260941406,0.0666998541355133,0.0479516989626769,47951.6989626769,479.516989626769,mangrove,27.4993,-80.32219,United States,Florida,55
Beers_et_al_2023,Indian_River_Lagoon,IRL-3,0,100,0.50743802955251,0.2626295357236977,0.12713082559406755,0.06451101563483745,64511.01563483745,645.1101563483745,mangrove,27.49917,-80.32215,United States,Florida,59
Beers_et_al_2023,Indian_River_Lagoon,IRL-4,0,100,1.0024399468412013,0.0978008647403741,0.04895313829183579,0.049072581346977846,49072.58134697785,490.72581346977853,mangrove,27.499389999999998,-80.32218,United States,Florida,56
Beers_et_al_2023,Indian_River_Lagoon,IRL-5,0,100,0.9433716966166421,0.10682535725808374,0.0527638740837574,0.04977594541446109,49775.94541446109,497.75945414461097,mangrove,27.49953,-80.32214,United States,Florida,55
Beers_et_al_2023,Indian_River_Lagoon,IRL-S-2,0,100,1.5993623984432808,0.008561618328963325,0.002835589611106105,0.00453513540141951,4535.135401419509,45.351354014195095,seagrass,27.53641,-80.34914,United States,Florida,53
Beers_et_al_2023,Indian_River_Lagoon,IRL-S-3,0,100,1.4585224963035541,0.015605301142552905,0.0039060373242320486,0.005697043308793783,5697.043308793784,56.970433087937835,seagrass,27.53639,-80.34911,United States,Florida,74
Beers_et_al_2023,Isla Cristobal,CR-F-1,0,100,0.16924668939397922,0.6958314533250732,0.3403327226638794,0.057600186603300865,57600.18660330086,576.0018660330087,scrub/shrub,9.25242,-82.2363,Panama,Ngöbe-Buglé,167
Beers_et_al_2023,Isla_Colon,STRI-2,0,100,1.0803823240010222,0.039698728766934026,0.01219036025227334,0.013170249739760758,13170.249739760759,131.7024973976076,seagrass,9.35113,-82.25751,Panama,Ngöbe-Buglé,79
Beers_et_al_2023,Isla_Popa,PO-S-1,0,100,0.7203561210586696,0.07708982978150987,0.02959329780998319,0.021317713219733515,21317.713219733516,213.17713219733517,seagrass,9.23373,-82.11985,Panama,Ngöbe-Buglé,95
Beers_et_al_2023,Isla_Popa,PO-S-3,0,100,0.39449207344690534,0.2515613727678514,0.10204451971228569,0.04025575416519318,40255.75416519318,402.55754165193184,seagrass,9.23373,-82.11985,Panama,Ngöbe-Buglé,61
Beers_et_al_2023,Isla_Solarte,SOL-D-5,0,100,0.18851879672479233,0.7229790104288354,0.34271421432495114,0.06460807130502237,64608.07130502237,646.0807130502237,scrub/shrub,9.311,-82.20045,Panama,Ngöbe-Buglé,82
Beers_et_al_2023,Isla_Solarte,SOL-F-1,0,100,0.18172796331925017,0.6714607369317805,0.3392931947966664,0.0616590612584798,61659.0612584798,616.590612584798,scrub/shrub,9.30996,-82.20193,Panama,Ngöbe-Buglé,104
Beers_et_al_2023,Isla_Solarte,SOL-F-2,0,100,0.1738691936356521,0.6674351044509269,0.33508280773183474,0.05826057758150435,58260.57758150435,582.6057758150436,scrub/shrub,9.31003,-82.20178,Panama,Ngöbe-Buglé,77
Beers_et_al_2023,Isla_Solarte,SOL-F-3,0,100,0.16323218103407522,0.6870025084297099,0.3399575543403625,0.055492013053987516,55492.01305398752,554.9201305398752,scrub/shrub,9.30997,-82.20169,Panama,Ngöbe-Buglé,70
Beers_et_al_2023,Pt_Molate,PM-1,0,100,1.3789871803779998,0.02858761857658631,0.006223975765298679,0.00858278279133023,8582.78279133023,85.8278279133023,seagrass,37.9464,-122.41946,United States,California,82
Beers_et_al_2023,Pt_Molate,PM-2,0,100,1.346494550716773,0.03064819391479688,0.00656152504438552,0.008835057716656734,8835.057716656735,88.35057716656735,seagrass,37.94484,-122.41429,United States,California,54
Beers_et_al_2023,Pt_Molate,PM-3,0,100,1.305521970072938,0.029038819602361477,0.006141387518850389,0.00801771633259091,8017.7163325909105,80.1771633259091,seagrass,37.94499,-122.4144,United States,California,81
Beers_et_al_2023,Rush_Ranch,RR-1,0,100,0.53970363444396,0.16156591231239278,0.07070338920775199,0.038158876122929605,38158.87612292961,381.5887612292961,marsh,38.19966,-122.02824,United States,California,275
Beers_et_al_2023,Rush_Ranch,RR-2,0,100,0.2766148560982913,0.4177927048810238,0.18994417701673005,0.05254138119219115,52541.38119219115,525.4138119219115,marsh,38.19993,-122.02876,United States,California,363
Beers_et_al_2023,Rush_Ranch,RR-3,0,100,0.6179579036943265,0.1262082729466636,0.05491778298187619,0.03393687804702017,33936.87804702017,339.36878047020167,marsh,38.19686,-122.02886,United States,California,277
Beers_et_al_2023,Rush_Ranch,RR-4,0,100,0.37458042894738225,0.26803875757343776,0.11949935336289068,0.044762119041606395,44762.1190416064,447.621190416064,marsh,38.19712,-122.02848,United States,California,477
Beers_et_al_2023,Rush_Ranch,RR-5,0,100,0.47640684340741596,0.22068704407057313,0.09755977321725742,0.04647814360197697,46478.14360197697,464.78143601976967,marsh,38.19737,-122.02811,United States,California,265
Beers_et_al_2023,Twin_Cays,TC-1,0,100,0.7176618150497407,NA,0.026091698478235295,0.0187250156876209,18725.015687620897,187.25015687620896,seagrass,16.83281,-88.10736,Belize,Quintana Roo,66
Beers_et_al_2023,Twin_Cays,TC-2,0,100,0.6985504558974663,0.04017294486803226,0.013733878560787439,0.009593807129878505,9593.807129878503,95.93807129878503,seagrass,16.83281,-88.10736,Belize,Quintana Roo,65
Beers_et_al_2023,Twin_Cays,TC-3,0,100,0.5577834972822875,0.07850709640805642,0.02766864384363636,0.01543311292816152,15433.112928161521,154.3311292816152,seagrass,16.83281,-88.10736,Belize,Quintana Roo,55
Beers_et_al_2023,Twin_Cays,TC-5,0,100,0.6325894727582027,0.044434624745286595,0.013263151111288594,0.008390129768602421,8390.12976860242,83.90129768602421,seagrass,16.83281,-88.10736,Belize,Quintana Roo,65
Beers_et_al_2023,Twin_Cays,TC-DA-4,0,100,0.1611717522968068,0.6927065140443481,0.3388265585899354,0.05460927017263656,54609.27017263656,546.0927017263656,scrub/shrub,16.82827,-88.1015,Belize,Quintana Roo,330
Beers_et_al_2023,Twin_Cays,TC-DB-5,0,100,0.17935841742263875,0.6880011385453348,0.33157032489776606,0.05946992873797347,59469.928737973474,594.6992873797348,scrub/shrub,16.82829,-88.10167,Belize,Quintana Roo,332
Beers_et_al_2023,Twin_Cays,TC-DC-6,0,100,0.17006088048200113,0.6594713254224885,0.32224403142929076,0.05480110371493483,54801.10371493483,548.0110371493482,scrub/shrub,16.82826,-88.10186,Belize,Quintana Roo,194
Beers_et_al_2023,Twin_Cays,TC-DD-7,0,100,0.11318569334937202,0.6686240861377404,0.320788848400116,0.03630870822491372,36308.708224913724,363.08708224913727,scrub/shrub,16.83181,-88.10571,Belize,Quintana Roo,453
Beers_et_al_2023,Twin_Cays,TC-FA-1,0,100,0.15242445094630017,0.6830821136003515,0.33366075515747073,0.050858057407205365,50858.057407205364,508.58057407205365,scrub/shrub,16.8283,-88.10072,Belize,Quintana Roo,177
Beers_et_al_2023,Twin_Cays,TC-FB-2,0,100,0.14629175355748977,0.6835383598780521,0.3393465542793274,0.04964360248921469,49643.602489214696,496.436024892147,scrub/shrub,16.82832,-88.10089,Belize,Quintana Roo,177
Beers_et_al_2023,Twin_Cays,TC-FC-3,0,100,0.1350637958113808,0.6533494222203946,0.321538872718811,0.04342826065031505,43428.26065031505,434.28260650315053,scrub/shrub,16.82841,-88.10097,Belize,Quintana Roo,177
Beers_et_al_2023,Wachapreague,VA-1,0,100,0.6646425701123584,0.11979982827217227,0.04970313457981121,0.033034819109766154,33034.819109766155,330.3481910976615,marsh,37.6154,-75.67809,United States,Virginia,210
Beers_et_al_2023,Wachapreague,VA-2,0,100,1.8237092444831988,0.011103996419897375,0.004858767744036399,0.008860979651595957,8860.979651595957,88.60979651595957,marsh,37.61834,-75.67176,United States,Virginia,77
Beers_et_al_2023,Wachapreague,VA-3,0,100,1.7586877690989091,0.021499332262369768,0.009169304303015371,0.01612594332885913,16125.943328859132,161.2594332885913,marsh,37.61825,-75.67176,United States,Virginia,100
Beers_et_al_2023,Wachapreague,VA-4,0,100,1.3646367919820563,0.06027790230765265,0.023374008705545263,0.03189703225569594,31897.032255695944,318.97032255695945,marsh,37.61808,-75.67213,United States,Virginia,60
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 1 Zone a-core 1,0,100,1.3469605529006783,0.016035502480077995,0.006875606289676549,0.009261170449470104,9261.170449470104,92.61170449470104,marsh,-34.142967,24.5,South Africa,Eastern Cape,120
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 1 Zone a-core 2,0,100,0.6156265984049198,0.11523329388309926,0.050203519296666665,0.030906621812562655,30906.621812562655,309.06621812562656,marsh,-34.142967,24.842728,South Africa,Eastern Cape,120
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 2 Zone a-core 1,0,100,1.2103696788141933,0.025754527792834554,0.011062309343089622,0.013389483806538635,13389.483806538636,133.89483806538635,marsh,-34.142967,24.5,South Africa,Eastern Cape,120
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 2 Zone a-core 2,0,100,0.5178313062889246,0.1536025307644176,0.06739113305666666,0.03489723846302443,34897.23846302443,348.9723846302443,marsh,-34.142967,24.842728,South Africa,Eastern Cape,120
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 1 Zone a-core 1,0,100,1.1942982773317632,0.024857041120430183,0.010663027601050663,0.01273483549507585,12734.83549507585,127.34835495075849,marsh,-34.142967,24.5,South Africa,Eastern Cape,120
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 2 Zone a-core 1,0,100,1.1788988209426479,0.028353908923618533,0.012184605385709165,0.014364416922863972,14364.416922863971,143.64416922863973,marsh,-34.142967,24.842728,South Africa,Eastern Cape,120
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Summer-Transect 2-core 1,0,100,1.308032639702807,0.017385736617153282,0.007450386824556652,0.009745349144931852,9745.349144931852,97.45349144931852,marsh,-31.677183,29.463133,South Africa,Eastern Cape,120
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Summer-Transect 2-core 2,0,100,1.2952076071114214,0.018289326908178097,0.007839248454746518,0.010153454232624145,10153.454232624144,101.53454232624145,marsh,-31.677183,29.463133,South Africa,Eastern Cape,120
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Winter-Transect 2-core 1,0,100,1.2249527611116668,0.02346498989195115,0.010068420033533577,0.012333338920108976,12333.338920108976,123.33338920108976,marsh,-31.677183,29.463133,South Africa,Eastern Cape,120
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Juncus kraussii-Winter-Transect 2-core 2,0,100,1.065877659306929,0.036274743396682255,0.015593303824314151,0.016620554181121752,16620.55418112175,166.20554181121753,marsh,-31.677183,29.463133,South Africa,Eastern Cape,120
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 1-core 1,0,100,1.2785226393949005,0.019118121865840953,0.008194261023603553,0.010476548231788374,10476.548231788374,104.76548231788375,marsh,-31.677183,29.463133,South Africa,Eastern Cape,120
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Summer-Transect 3-core 1,0,100,1.3356822342843673,0.016009068369856105,0.006860514431247499,0.009163467243868805,9163.467243868805,91.63467243868806,marsh,-31.677183,29.463133,South Africa,Eastern Cape,120
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 1-core 1,0,100,1.3879978808495046,0.012668142589184212,0.0054244438318644065,0.007529116543414963,7529.116543414963,75.29116543414963,marsh,-31.677183,29.463133,South Africa,Eastern Cape,120
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 1-core 2,0,100,1.2426561325791505,0.02160653740417526,0.009264984963806979,0.011513190383528361,11513.190383528363,115.13190383528364,marsh,-31.677183,29.463133,South Africa,Eastern Cape,120
